회사명,거래소코드,회계년도,자산(*)(IFRS연결)(천원),부채비율(IFRS연결),자기자본구성비율(IFRS연결),매출액증가율(IFRS연결),영업활동으로 인한 현금흐름(간접법)(*)(비교)(IFRS연결)(천원),PBR(최고)(IFRS),PBR(최저)(IFRS),매출액(영업수익)(*)(연결)(천원),배당성향(IFRS연결)
엔에이치엔(주),181710,2018/12,2494654242,37.07,72.96,39.1,38062564,1.08,0.53,1264567758,
엔에이치투자증권(주),005940,2018/12,,,,,-1595476000,,,9241348000,
엔피씨(주),004250,2018/12,392840424,50.51,66.44,7.4,38770703,1.01,0.56,414890304,
엘브이엠씨홀딩스(주),900140,2018/12,653661541,81.75,55.02,-11.77,697578,,,294026499,
엘아이지넥스원(주),079550,2018/12,,,,,-113998987,2.36,1.09,,
엘에스전선아시아(주),229640,2018/12,349635787,143.42,41.08,9.3,20585179,0.98,0.55,441272165,
엘지디스플레이(주),034220,2018/12,33175710000,122.86,44.87,-12.43,4484123000,0.97,0.45,24336571000,
엘지전자(주),066570,2018/12,44328443000,171.84,36.79,-0.09,4541566000,2.71,1.39,61341664000,
영보화학(주),014440,2018/12,176083758,22.69,81.51,-12.58,14072055,0.82,0.51,143915371,
영진약품(주),003520,2018/12,,,,,,18.91,8.84,,
영풍제지(주),006740,2018/12,,,,,26128056,0.89,0.57,,
영화금속(주),012280,2018/12,,,,,,1.34,0.66,,
우리종합금융(주),010050,2018/12,,,,,94637009,,,205445540,
웰바이오텍(주),010600,2018/12,111157697,45.49,68.73,4.45,-9274913,2.28,0.55,73932352,
유니온머티리얼(주),047400,2018/12,144252759,83.7,54.44,2.22,-225759,1.64,0.92,112336021,
유니퀘스트(주),077500,2018/12,324112689,69.17,59.11,9.84,12206606,2.08,1,270301572,
유성기업(주),002920,2018/12,375587754,29.32,77.33,-2.03,10403874,0.48,0.33,246613791,
유안타증권(주),003470,2018/12,,,,,72848210,,,2037181455,
유엔젤(주),072130,2018/12,51154130,24.91,80.06,5.05,3091709,1.91,0.99,33517791,
유진투자증권(주),001200,2018/12,,,,,449215914,,,816538247,
유화증권(주),003460,2018/12,,,,,,,,,
율촌화학(주),008730,2018/12,614211350,82.69,54.74,0,20709293,1.85,0.9,489770532,
이건산업(주),008250,2018/12,434159077,140.57,41.57,13.71,33709223,2.37,0.84,339611061,
이구산업(주),025820,2018/12,,,,,,0.88,0.55,,
이연제약(주),102460,2018/12,303166752,34.51,74.35,-2.58,11449210,2.29,1.01,122990417,
이화산업(주),000760,2018/12,287450244,57.24,63.6,5.23,131759,1.33,0.73,69095677,
인지컨트롤스(주),023800,2018/12,455405553,130.2,43.44,-6.79,7856794,0.91,0.39,504149220,
인천도시가스(주),034590,2018/12,347800979,93.16,51.77,0,-26920801,0.78,0.75,584435277,
인터지스(주),129260,2018/12,470115542,110.47,47.51,-1.9,-11933202,0.7,0.32,492443106,
일동제약(주),249420,2018/12,564669363,103.98,49.02,9.39,66646835,3.58,2.14,503907355,
일동홀딩스(주),000230,2018/12,265468274,60.94,62.13,14.56,6233384,1.04,0.74,47050031,
일성건설(주),013360,2018/12,308746515,242.71,29.18,-13.5,21493937,2.01,0.59,364018221,
일성신약(주),003120,2018/12,,,,,,1.11,0.76,,
일신방직(주),003200,2018/12,937343600,29.6,77.16,-0.03,7499682,0.63,0.45,492301164,
일양약품(주),007570,2018/12,432253279,105.95,48.55,11.2,22120201,6.72,3.59,300036332,
일정실업(주),008500,2018/12,68281023,59.29,62.78,-2.19,-9612006,0.69,0.42,48011222,
일진다이아몬드(주),081000,2018/12,159895730,54.86,64.58,8.31,14361528,3.83,1.86,133959368,
일진디스플레이(주),020760,2018/12,,,,,18189722,3.07,1.08,,
일진전기(주),103590,2018/12,778631601,159.26,38.57,-4.01,-17987477,0.91,0.34,731430724,
일진하이솔루스(주),271940,2018/12,,,,,,0,0,,
일진홀딩스(주),015860,2018/12,1116605852,149.5,40.08,-1.62,6760757,1.4,0.49,929394615,
자이에스앤디(주),317400,2018/12,,,,,,0,0,,
자화전자(주),033240,2018/12,352202849,27.17,78.64,-19.59,36485732,2.04,0.7,358342443,
전방(주),000950,2018/12,364005282,191.25,34.33,-18.17,-12231956,0.41,0.21,149325046,
제이더블유생명과학(주),234080,2018/12,200859819,83.84,54.39,8.1,36129923,6.07,1.75,155230052,
제이더블유중외제약(주),001060,2018/12,593791187,128.28,43.81,6.81,52109933,4.89,2.88,537181974,
제이더블유홀딩스(주),096760,2018/12,1275635934,218.12,31.44,6.06,195762386,4.1,1.85,725381961,
제이준코스메틱(주),025620,2018/12,214928993,69.73,58.92,0,-31564162,5.9,2.1,132015284,
제일약품(주),271980,2018/12,,,,,,6.18,2.66,,
제일연마공업(주),001560,2018/12,98371086,28.02,78.11,-0.31,5712098,1.15,0.76,82191790,
제일파마홀딩스(주),002620,2018/12,920085825,56.06,64.08,221.18,-3432763,0.35,0.16,142736343,
조광페인트(주),004910,2018/12,303627548,74.47,57.32,4.09,-4987296,0.89,0.41,209481335,
조광피혁(주),004700,2018/12,,,,,,1.22,0.88,,
조선내화(주),000480,2018/12,1030622205,48.57,67.31,13.66,60429722,0.75,0.67,789176793,
조선선재(주),120030,2018/12,,,,,,1.95,0.81,,
조일알미늄(주),018470,2018/12,,,,,,0.6,0.3,,
중소기업은행,024110,2018/12,,,,,-10396886000,,,15527878000,
지에스건설(주),006360,2018/12,12033275313,231.98,30.12,12.5,1032946850,1.23,0.6,13139372923,
지엠비코리아(주),013870,2018/12,475197807,105.61,48.63,-2.07,29886920,1.07,0.47,457196869,
진양산업(주),003780,2018/12,50695689,43.14,69.86,32.41,4033858,2.33,1.11,59350306,
진양폴리우레탄(주),010640,2018/12,,,,,1403741,1.44,0.75,,
진양화학(주),051630,2018/12,,,,,,2.8,0.79,,
진원생명과학(주),011000,2018/12,49295861,67.62,59.66,26.21,-7268957,6.05,2.7,34292568,
진흥기업(주),002780,2018/12,,,,,,5.11,3.17,,
참엔지니어링(주),009310,2018/12,769729387,811.2,10.97,-19.83,-23793731,2.75,1.39,221539927,
컨버즈(주),109070,2018/12,67466710,5148.88,1.91,-1.71,-10534509,101.86,14.86,89102572,
케이비아이동국실업(주),001620,2018/12,570273061,217.98,31.45,8.13,50747329,0.58,0.27,650873646,
케이씨그린홀딩스(주),009440,2018/12,670840467,133.96,42.74,51.73,1356045,1.1,0.55,534720764,
케이씨코트렐(주),119650,2018/12,219470879,182.36,35.42,8.06,-6770412,1.23,0.62,182043908,
케이알모터스(주),000040,2018/12,154901067,121.62,45.12,-12.24,-13444874,1.42,0.61,36563363,
케이지모빌리티(주),003620,2018/12,2205642066,218.14,31.43,6.01,177123093,2.49,1.42,3704793546,
케이지케미칼(주),001390,2018/12,1508599076,149.7,40.05,16.67,58467453,2.31,1.11,1282776687,
케이카(주),381970,2018/12,,,,,,,,,
케이피엑스케미칼(주),025000,2018/12,535273094,20.65,82.88,8.95,21433115,0.91,0.59,766681968,
케이피엑스홀딩스(주),092230,2018/12,1416576552,25.82,79.48,35.72,43399941,0.76,0.66,1022420005,
코리안리재보험(주),003690,2018/12,,,,,309058496,,,9892498174,
코스맥스(주),192820,2018/12,1061541156,338.93,22.78,42.51,-54592033,8.68,5.1,1259716816,
코스맥스비티아이(주),044820,2018/12,879814437,144.5,40.9,46.93,-1358392,1.72,0.6,438275251,
코스모신소재(주),005070,2018/12,,,,,,2.89,1.02,,
코스모화학(주),005420,2018/12,492981419,203.43,32.96,57.09,703244,5.69,1.74,678093566,
코오롱글로벌(주),003070,2018/12,2033409112,355.17,21.97,-8.08,9024738,0.83,0.39,3358253405,
코오롱인더스트리(주),120110,2018/12,5572860217,152.33,39.63,3.16,341230893,1.52,0.79,4752579930,
코오롱플라스틱(주),138490,2018/12,340974553,72.78,57.88,22.53,34338665,1.78,1.02,321335265,
코웨이(주),021240,2018/12,2378903077,118.71,45.72,7.57,539129778,7.49,4.48,2707315204,
쿠쿠홀딩스(주),192400,2018/12,747036859,22.57,81.58,9.58,73107339,2.26,1.03,493296253,
쿠쿠홈시스(주),284740,2018/12,512572791,34.98,74.08,1282.05,-33250913,2.88,1.74,418791761,
키움증권(주),039490,2018/12,,,,,-1500085777,,,2146659051,
태경산업(주),015890,2018/12,542740904,74.9,57.18,-0.05,18276637,1.78,0.95,563469539,
태경케미컬(주),006890,2018/12,123194402,14.07,87.66,-2.96,4865881,0.68,0.43,47441991,
태광산업(주),003240,2018/12,4502656502,28.46,77.84,6.62,358080441,0.76,0.51,3108761624,
태림포장(주),011280,2018/12,606842052,79.71,55.64,7.6,69230930,1.03,0.58,608654279,
태양금속공업(주),004100,2018/12,396326285,305.18,24.68,-4.26,1157696,0.67,0.27,449188919,
태원물산(주),001420,2018/12,,,,,,1.44,0.74,,
태평양물산(주),007980,2018/12,556510004,268.57,27.13,5.41,14622263,1,0.61,972052003,
텔코웨어(주),078000,2018/12,125823445,13.63,88,1.8,8293797,1.59,1.12,42145350,
티와이엠(주),002900,2018/12,581549457,457.77,17.93,11.65,20694724,2.3,0.76,589909835,
티케이지휴켐스(주),069260,2018/12,864734491,29.83,77.03,6.58,116631223,2.26,1.42,762875404,
파미셀(주),005690,2018/12,,,,,,33.79,6.81,,
팜젠사이언스(주),004720,2018/12,98193428,72.73,57.89,11.52,4215582,3.05,1.05,89101640,
팬오션(주),028670,2018/12,4119496000,54.84,64.58,14.22,268073000,1.3,0.84,2668353000,
퍼스텍(주),010820,2018/12,,,,,,11.22,3.34,,
페이퍼코리아(주),001020,2018/12,588414093,2012.65,4.73,-25.92,-19835915,3.19,1.11,412274754,
평화산업(주),090080,2018/12,178368753,705.72,12.41,3.48,-12594057,6.27,2.21,335829007,
평화홀딩스(주),010770,2018/12,495396871,255.96,28.09,1.08,-21678097,1.1,0.34,556014771,
포스코스틸리온(주),058430,2018/12,454196339,107.69,48.15,3.1,14273719,0.9,0.49,940305020,
포스코홀딩스(주),005490,2018/12,78248265217,67.34,59.76,7.13,5869724524,0.79,0.47,64977777434,
피아이첨단소재(주),178920,2018/12,,,,,,0,0,,
하나제약(주),293480,2018/12,,,,,,2.38,1.12,,
하이트진로(주),000080,2018/12,3428143515,194.92,33.91,-0.23,140972157,1.8,1.09,1885626109,
하이트진로홀딩스(주),000140,2018/12,3989286143,264.06,27.47,-0.24,124539284,0.25,0.15,1876650205,
한국가스공사(주),036460,2018/12,39689691576,367.05,21.41,18.1,57086497,0.92,0.6,26185037651,
한국공항(주),005430,2018/12,424415405,33,75.19,8.38,11718509,0.64,0.37,526113112,
한국내화(주),010040,2018/12,,,,,,1.26,0.52,,
한국단자공업(주),025540,2018/12,860534743,24.55,80.29,0.26,52999034,1.2,0.58,746382909,
한국무브넥스(주),010100,2018/12,640611046,190.69,34.4,-19.43,41951779,0.41,0.05,793671742,
한국석유공업(주),004090,2018/12,307288012,108.04,48.07,13.38,-8875041,1.26,0.42,481298175,
한국수출포장공업(주),002200,2018/12,298826766,28.82,77.63,14.66,42002775,0.52,0.25,280201271,
한국쉘석유(주),002960,2018/12,,,,,,6.59,5.6,,
한국앤컴퍼니(주),000240,2018/12,3498590608,8.12,92.49,2.8,60870667,0.86,0.65,847957281,
한국유나이티드제약(주),033270,2018/12,,,,,,2.9,1.51,,
한국자산신탁(주),123890,2018/12,,,,,-168618006,,,226570848,
한국전력공사(주),015760,2018/12,185249061000,160.57,38.38,1.36,6680132000,0.46,0.28,60627610000,
한국전력기술(주),052690,2018/12,,,,,,3.98,1.72,,
한국주강(주),025890,2018/12,,,,,,0.94,0.39,,
한국주철관공업(주),000970,2018/03,340407803,29.97,76.94,8.61,-7423043,1.28,0.94,420668007,
한국지역난방공사,071320,2018/12,5657998589,262.66,27.57,0,382414607,0.69,0.44,2487330695,
한국철강(주),104700,2018/12,,,,,,0.55,0.07,,
한국콜마(주),161890,2018/12,2186418082,169.99,37.04,65.27,62759622,4.87,2.57,1357865265,
한국콜마홀딩스(주),024720,2018/12,881687299,77.97,56.19,14.5,38455787,5.45,2.27,561696121,
한국타이어앤테크놀로지(주),161390,2018/12,9796442247,44.27,69.31,-0.26,1123539949,1.69,1.09,6795088816,
한국투자금융지주(주),071050,2018/12,,,,,-3005242281,,,8826722561,
한국항공우주산업(주),047810,2018/12,3755863511,256.71,28.03,34.44,137662903,9.44,4.67,2786023511,
한국화장품(주),123690,2018/12,95021031,80.04,55.54,1.74,-1293286,6.28,2.72,153882571,
한미반도체(주),042700,2018/12,246028948,14.14,87.61,10.04,45626978,4.18,2.48,217114860,
한미사이언스(주),008930,2018/12,916545956,40.34,71.26,8.53,2701370,14.06,7.24,707995356,
한미약품(주),128940,2018/12,1691209669,114.28,46.67,10.84,25982256,13.96,8.16,1015962250,
한성기업(주),003680,2018/12,,,,,-3949279,1.06,0.53,,
한세실업(주),105630,2018/12,1170729345,137.64,42.08,0.08,-21358559,2.95,1.43,1712686107,
한세엠케이(주),069640,2018/12,205628646,38.46,72.22,-1.8,17442514,1.24,0.66,322990487,
한세예스24홀딩스(주),016450,2018/12,1678316387,171.69,36.81,2.4,14516766,4.92,2.79,2521499429,
한솔로지스틱스(주),009180,2018/12,126782732,125.24,44.4,22.21,62255,1.3,0.41,434161853,
한솔제지(주),213500,2018/12,1802836469,206.86,32.59,2,124064312,0.94,0.57,1792348189,
한솔테크닉스(주),004710,2018/12,513011860,154.15,39.35,-9.98,22350300,2.35,0.79,841899162,
한솔피엔에스(주),010420,2018/12,,,,,,1,0.58,,
한솔홀딩스(주),004150,2018/12,1347350249,211.91,32.06,-20.93,-3761307,0.77,0.48,698723654,
한신공영(주),004960,2018/12,1778426426,298.72,25.08,7.96,13704173,0.73,0.41,2142182385,
한신기계공업(주),011700,2018/12,90678706,13.6,88.03,-5.1,2786787,1.78,0.66,53292377,
한양증권(주),001750,2018/12,,,,,,,,,
한온시스템(주),018880,2018/12,5355780832,151.25,39.8,6.3,471265022,5.89,3.96,5937585095,
한올바이오파마(주),009420,2018/12,162304333,38.82,72.04,9.03,-2994392,21.04,10.58,91839351,
한일시멘트(주),300720,2018/12,,,,,,,,,
한일철강(주),002220,2018/12,312201042,93.48,51.68,8.25,4128234,0.49,0.24,168600738,
한일현대시멘트(주),006390,2018/12,,,,,,9.46,1.39,,
한일홀딩스(주),003300,2018/12,3254244173,88.67,53,-24.62,126727443,1.52,0.35,1186663442,
한전산업개발(주),130660,2018/12,148485447,96.98,50.77,-1.69,9708869,2.27,1.46,332294602,
한전케이피에스(주),051600,2018/12,1280921375,30.16,76.83,0.46,130092768,2.67,1.32,1242452044,
한화생명보험(주),088350,2018/12,,,,,1642875631,,,23430547277,
한화손해보험(주),000370,2018/12,,,,,710737079,,,7423793272,
한화솔루션(주),009830,2018/12,15231475448,144.6,40.88,-3.17,726704240,1.19,0.48,9046041904,
한화시스템(주),272210,2018/12,1901538061,131.62,43.17,0,113044282,0,0,1128924551,
한화에어로스페이스(주),012450,2018/12,7396686213,180.63,35.63,5.64,56342754,1.23,0.7,4453176623,
한화투자증권(주),003530,2018/12,,,,,-250884952,,,1901879438,
해성디에스(주),195870,2018/12,306239934,55.96,64.12,11.76,36762813,1.9,1.1,363290231,
해태제과식품(주),101530,2018/12,794989004,176.48,36.17,-9.49,50713272,1.87,0.92,725381009,
핸즈코퍼레이션(주),143210,2018/12,705255018,119.98,45.46,-1.98,19526871,1.07,0.5,600927886,
현대건설(주),000720,2018/12,18054609000,117.74,45.93,-0.92,249524000,1.69,0.77,16730894000,
현대글로비스(주),086280,2018/12,8687842635,103.93,49.04,3.1,489663971,2.29,1.09,16865565663,
현대로템(주),064350,2018/12,4002149975,261.21,27.68,-11.51,-14193054,4.16,1.35,2411923709,
현대모비스(주),012330,2018/12,43071132000,40.28,71.29,0.01,1610128000,1.23,0.74,35149219000,
현대비앤지스틸(주),004560,2018/12,605619115,58.53,63.08,-1.81,8575535,0.7,0.34,712681665,
현대엘리베이터(주),017800,2018/12,2374837741,155.03,39.21,-5.84,168621986,3.87,1.55,1877217929,
현대오토에버(주),307950,2018/12,829071191,83.59,54.47,-3.29,45593036,0,0,1424858710,
현대위아(주),011210,2018/12,7107447378,134.03,42.73,5.25,-113337000,0.65,0.28,7880481391,
현대자동차(주),005380,2018/12,180655752000,144.47,40.9,0.45,3764265000,1.01,0.56,96812609000,
현대제철(주),004020,2018/12,33304917423,95.65,51.11,8.42,1575279410,0.61,0.33,20780381550,
현대차증권(주),001500,2018/12,,,,,-48577369,,,618985697,
현대코퍼레이션(주),011760,2018/12,1098171167,258.97,27.86,9.48,-41849363,2.47,0.8,4714008238,
현대코퍼레이션홀딩스(주),227840,2018/12,188799168,12.2,89.13,13.9,-128512,2.47,0.86,165419713,
현대해상화재보험(주),001450,2018/12,,,,,1898319970,,,15746615405,
호전실업(주),111110,2018/12,287546984,127.28,44,-4.62,5601676,1.29,0.68,313271539,
화성산업(주),002460,2018/12,,,,,,0.62,0.43,,
화천기계(주),010660,2018/12,,,,,,0.55,0.31,,
화천기공(주),000850,2018/12,385639759,33.87,74.7,3.42,8985451,0.53,0.33,215559440,
환인제약(주),016580,2018/12,,,,,17454810,2.14,1.11,,
효성아이티엑스(주),094280,2018/12,121415206,154.15,39.35,1.79,20379850,5.81,3.31,402109944,
효성중공업(주),298040,2018/12,3432511553,,,,2567158,,,2180484845,
효성첨단소재(주),298050,2018/12,2534697811,,,,90951671,,,1767487185,
효성티앤씨(주),298020,2018/12,3138844259,,,,115684005,,,3359085918,
효성화학(주),298000,2018/12,1653249379,,,,76768064,,,1116772144,
흥국화재해상보험(주),000540,2018/12,,,,,,,,,
흥아해운(주),003280,2018/12,803698457,998.73,9.1,-9.87,-33794586,2.97,1.09,753865569,
